y,time,series,cond,sub,true_states
10.887485119495611,2840,14,b,14,-1
10.325376471417588,2860,14,b,14,-1
7.661548846126245,2880,14,b,14,-1
,2900,14,b,14,-1
5.447750081964792,2920,14,b,14,-1
10.07072741437429,2940,14,b,14,-1
7.514219415693447,2960,14,b,14,-1
8.42028151416968,2980,14,b,14,-1
8.174077838679693,3000,14,b,14,-1
6.448784922218892,3020,14,b,14,-1
4.364883596799303,3040,14,b,14,-1
10.20132625182167,3060,14,b,14,-1
4.3367993008977885,3080,14,b,14,-1
5.066566356710497,3100,14,b,14,-1
6.570572924245519,3120,14,b,14,-1
5.226060181324969,3140,14,b,14,-1
14.674221470149604,3160,14,b,14,-1
,3180,14,b,14,-1
,3200,14,b,14,-1
19.0628643719215,3220,14,b,14,-1
15.337586221250524,3240,14,b,14,-1
16.051312552510176,3260,14,b,14,-1
,3280,14,b,14,-1
20.2477389027628,3300,14,b,14,-1
,3320,14,b,14,-1
27.60412940331145,3340,14,b,14,-1
,3360,14,b,14,-1
29.46029254295769,3380,14,b,14,-1
27.187287739397675,3400,14,b,14,-1
28.6985632182358,3420,14,b,14,-1
23.941926295615467,3440,14,b,14,-1
27.293397790293604,3460,14,b,14,-1
23.963015994271927,3480,14,b,14,-1
26.84338047550061,3500,14,b,14,-1
29.27193118055388,3520,14,b,14,-1
21.440770152858057,3540,14,b,14,-1
20.24559572922725,3560,14,b,14,-1
21.543436584602013,3580,14,b,14,-1
14.971227635878002,3600,14,b,14,-1
17.2923806896177,3620,14,b,14,-1
11.013441058408,3640,14,b,14,-1
6.243600330791829,3660,14,b,14,-1
8.208911567489388,3680,14,b,14,-1
,3700,14,b,14,-1
2.124864747349542,3720,14,b,14,-1
0.5856165218526082,3740,14,b,14,-1
,3760,14,b,14,-1
-9.46965254352471,3780,14,b,14,-1
-7.382663578804993,3800,14,b,14,-1
-14.492397532349642,3820,14,b,14,-1
-17.315965750529646,3840,14,b,14,-1
-15.31301811342232,3860,14,b,14,-1
-19.37587732294369,3880,14,b,14,-1
-26.47593233014093,3900,14,b,14,-1
,3920,14,b,14,-1
-24.418559603084777,3940,14,b,14,-1
-28.483396894228814,3960,14,b,14,-1
-30.469758180524025,3980,14,b,14,-1
-32.16797971051665,4000,14,b,14,-1
-36.28094277151698,4020,14,b,14,-1
-32.31146120582943,4040,14,b,14,-1
-37.20140445006106,4060,14,b,14,-1
-39.94193580787175,4080,14,b,14,-1
-39.691679516982624,4100,14,b,14,-1
-50.06995603590409,4120,14,b,14,-1
-46.71400919536057,4140,14,b,14,-1
-51.72553776551629,4160,14,b,14,-1
-51.3399874870264,4180,14,b,14,-1
-50.25960282665411,4200,14,b,14,-1
-56.26807306514436,4220,14,b,14,-1
-58.42904668818456,4240,14,b,14,-1
-55.78549771362569,4260,14,b,14,-1
,4280,14,b,14,-1
-57.10920164004898,4300,14,b,14,-1
-56.9758355946888,4320,14,b,14,-1
-53.53728306550735,4340,14,b,14,-1
-63.14795580718745,4360,14,b,14,-1
-59.19817774833871,4380,14,b,14,-1
-58.79209730311027,4400,14,b,14,-1
-57.03094015629056,4420,14,b,14,-1
-54.08778685291844,4440,14,b,14,-1
-56.81492756674884,4460,14,b,14,-1
-56.72282165644869,4480,14,b,14,-1
-56.160096100428106,4500,14,b,14,-1
-59.32395554172677,4520,14,b,14,-1
-56.14964685088876,4540,14,b,14,-1
-53.28744196439929,4560,14,b,14,-1
-54.243527930491325,4580,14,b,14,-1
-50.72918416643601,4600,14,b,14,-1
-49.033165695654745,4620,14,b,14,-1
,4640,14,b,14,-1
,4660,14,b,14,-1
-46.21979364627128,4680,14,b,14,-1
-44.53933489443475,4700,14,b,14,-1
-42.94850960230981,4720,14,b,14,-1
-41.673628535301816,4740,14,b,14,-1
-39.81766865056046,4760,14,b,14,-1
-37.04466912672458,4780,14,b,14,-1
-39.80424627028127,4800,14,b,14,-1
-42.59346576451942,4820,14,b,14,-1
,4840,14,b,14,-1
-39.86787788215311,4860,14,b,14,-1
-37.462826321731136,4880,14,b,14,-1
-34.618401683965665,4900,14,b,14,-1
-34.27113303739133,4920,14,b,14,-1
-35.18348587273495,4940,14,b,14,-1
-1.154572049848722,0,15,b,15,0
-2.605126869102831,20,15,b,15,0
16.450000486280235,40,15,b,15,1
19.270464382211387,60,15,b,15,1
,80,15,b,15,1
19.11440961550351,100,15,b,15,1
25.496701181992467,120,15,b,15,1
26.159437362603907,140,15,b,15,1
29.60758013490777,160,15,b,15,1
24.905873386892416,180,15,b,15,1
25.863068028628643,200,15,b,15,1
26.16287432216698,220,15,b,15,1
25.273645320427143,240,15,b,15,2
24.76145008429149,260,15,b,15,2
,280,15,b,15,2
20.081262811857325,300,15,b,15,2
15.325282225595878,320,15,b,15,2
15.272103267208069,340,15,b,15,2
15.558519495531652,360,15,b,15,2
5.883323441230122,380,15,b,15,2
8.04695326469293,400,15,b,15,2
6.202328520558458,420,15,b,15,2
8.534155522824848,440,15,b,15,2
7.376375291006141,460,15,b,15,2
6.255761116903281,480,15,b,15,2
7.042236732824463,500,15,b,15,2
7.707928451949915,520,15,b,15,2
2.222851142673117,540,15,b,15,2
2.749095017961198,560,15,b,15,3
8.470114375791503,580,15,b,15,3
5.404153349040423,600,15,b,15,3
11.1497697954929,620,15,b,15,3
15.289060887424284,640,15,b,15,3
23.354388799348705,660,15,b,15,3
22.132015203778867,680,15,b,15,3
29.610232186234487,700,15,b,15,3
32.666152090965845,720,15,b,15,3
40.45091940672212,740,15,b,15,3
42.76586869115975,760,15,b,15,3
48.36311268469442,780,15,b,15,3
56.66503417114172,800,15,b,15,3
65.67586454074561,820,15,b,15,3
67.37462785530828,840,15,b,15,3
78.03865863511957,860,15,b,15,3
82.00502224782205,880,15,b,15,3
86.32344195159315,900,15,b,15,3
84.27717118639917,920,15,b,15,3
,940,15,b,15,3
103.846592609393,960,15,b,15,3
102.96849268847096,980,15,b,15,3
109.94405310585032,1000,15,b,15,3
109.13236341581818,1020,15,b,15,3
111.40886327237588,1040,15,b,15,3
115.46866497904128,1060,15,b,15,3
138.29115352299434,1080,15,b,15,4
136.70672384735266,1100,15,b,15,4
134.56889367637092,1120,15,b,15,4
132.27928377091646,1140,15,b,15,4
128.48488216565835,1160,15,b,15,-1
126.4907890109912,1180,15,b,15,-1
126.21321688174206,1200,15,b,15,-1
,1220,15,b,15,-1
114.76503896632018,1240,15,b,15,-1
112.10250980157024,1260,15,b,15,-1
105.99289232915584,1280,15,b,15,-1
97.31235135482189,1300,15,b,15,-1
93.97368749228592,1320,15,b,15,-1
80.6753225350528,1340,15,b,15,-1
,1360,15,b,15,-1
75.46895109904517,1380,15,b,15,-1
65.08624369884772,1400,15,b,15,-1
62.63061508029512,1420,15,b,15,-1
55.417202721719,1440,15,b,15,-1
50.77111496787792,1460,15,b,15,-1
47.11983602773217,1480,15,b,15,-1
42.90733912044787,1500,15,b,15,-1
39.34744302387825,1520,15,b,15,-1
,1540,15,b,15,-1
29.891895270726,1560,15,b,15,-1
33.30012664965552,1580,15,b,15,-1
27.280693230159272,1600,15,b,15,-1
,1620,15,b,15,-1
22.609194343437355,1640,15,b,15,-1
,1660,15,b,15,-1
22.218427843734958,1680,15,b,15,-1
28.031889844262267,1700,15,b,15,-1
31.91199926154018,1720,15,b,15,-1
30.38994169148731,1740,15,b,15,-1
32.437191647777176,1760,15,b,15,-1
38.00041668889654,1780,15,b,15,-1
42.51014194746203,1800,15,b,15,-1
43.55670018516496,1820,15,b,15,-1
43.8792792844474,1840,15,b,15,-1
54.92025185925524,1860,15,b,15,-1
58.49163974342977,1880,15,b,15,-1
64.8159259241441,1900,15,b,15,-1
67.71749777135493,1920,15,b,15,-1
72.33952073114814,1940,15,b,15,-1
80.08416892043377,1960,15,b,15,-1
86.28652717681608,1980,15,b,15,-1
88.14630520817035,2000,15,b,15,-1
95.63251598525108,2020,15,b,15,-1
97.08793426258872,2040,15,b,15,-1
103.99863377136283,2060,15,b,15,-1
112.56891023028368,2080,15,b,15,-1
,2100,15,b,15,-1
112.87731047782498,2120,15,b,15,-1
118.64513321408396,2140,15,b,15,-1
123.28558481233992,2160,15,b,15,-1
125.43599400639047,2180,15,b,15,-1
127.529728435944,2200,15,b,15,-1
132.56410199996958,2220,15,b,15,-1
134.97435190214455,2240,15,b,15,-1
135.74391797763946,2260,15,b,15,-1
137.18940160895616,2280,15,b,15,-1
139.28448566025884,2300,15,b,15,-1
,2320,15,b,15,-1
136.97722232998456,2340,15,b,15,-1
142.27181876349815,2360,15,b,15,-1
139.24677595188183,2380,15,b,15,-1
138.2985938670164,2400,15,b,15,-1
137.77434501025007,2420,15,b,15,-1
139.22908995487114,2440,15,b,15,-1
132.45536494846388,2460,15,b,15,-1
129.99483141558557,2480,15,b,15,-1
128.54785187744432,2500,15,b,15,-1
125.05616506310731,2520,15,b,15,-1
124.7790394460499,2540,15,b,15,-1
118.57363613198444,2560,15,b,15,-1
,2580,15,b,15,-1
109.82927323972253,2600,15,b,15,-1
104.2786810604536,2620,15,b,15,-1
98.6843871837105,2640,15,b,15,-1
98.62885762626608,2660,15,b,15,-1
93.99187711967868,2680,15,b,15,-1
89.51359167174789,2700,15,b,15,-1
80.98350267623812,2720,15,b,15,-1
76.77858720996099,2740,15,b,15,-1
67.6959310403266,2760,15,b,15,-1
,2780,15,b,15,-1
63.38866111109255,2800,15,b,15,-1
58.13784923670568,2820,15,b,15,-1
53.045534827081866,2840,15,b,15,-1
44.08667829889088,2860,15,b,15,-1
39.73342952620205,2880,15,b,15,-1
38.58673141965473,2900,15,b,15,-1
,2920,15,b,15,-1
,2940,15,b,15,-1
,2960,15,b,15,-1
28.56345842871429,2980,15,b,15,-1
28.325842013726792,3000,15,b,15,-1
31.23245641311673,3020,15,b,15,-1
33.15397635924624,3040,15,b,15,-1
31.093124530051625,3060,15,b,15,-1
34.86032451048528,3080,15,b,15,-1
38.65634734997105,3100,15,b,15,-1
40.13273055198158,3120,15,b,15,-1
42.47621928102124,3140,15,b,15,-1
46.92223315218617,3160,15,b,15,-1
47.87785513119924,3180,15,b,15,-1
52.956570740450175,3200,15,b,15,-1
57.97378294813088,3220,15,b,15,-1
62.83483692021032,3240,15,b,15,-1
56.56137708992837,3260,15,b,15,-1
65.98380731066268,3280,15,b,15,-1
,3300,15,b,15,-1
67.34963899843773,3320,15,b,15,-1
72.3491608208768,3340,15,b,15,-1
72.4740440759585,3360,15,b,15,-1
73.99698917223222,3380,15,b,15,-1
79.01835761094623,3400,15,b,15,-1
77.36591745571292,3420,15,b,15,-1
77.66887950693607,3440,15,b,15,-1
84.25197994085147,3460,15,b,15,-1
,3480,15,b,15,-1
,3500,15,b,15,-1
88.2910057529499,3520,15,b,15,-1
88.91141388149978,3540,15,b,15,-1
83.48823678876363,3560,15,b,15,-1
89.11779099438512,3580,15,b,15,-1
94.76843427534985,3600,15,b,15,-1
87.26168570961092,3620,15,b,15,-1
82.69888262996375,3640,15,b,15,-1
1.2330117948216792,0,16,b,16,0
-1.1508362574352071,20,16,b,16,0
-5.033472400043931,40,16,b,16,0
0.5844810427828395,60,16,b,16,0
-0.92264908677794,80,16,b,16,0
,100,16,b,16,0
-2.5216859483084213,120,16,b,16,0
0.1791378649235342,140,16,b,16,0
0.6557229222071623,160,16,b,16,0
2.772077259434509,180,16,b,16,0
15.054617483590956,200,16,b,16,1
21.60770842235586,220,16,b,16,1
22.92675273149658,240,16,b,16,1
,260,16,b,16,1
21.31507753141252,280,16,b,16,1
21.921719706448886,300,16,b,16,1
25.06643015955115,320,16,b,16,2
26.31122344119199,340,16,b,16,2
18.913672799682463,360,16,b,16,2
17.629350953372903,380,16,b,16,2
15.696388669094564,400,16,b,16,2
13.222425819159207,420,16,b,16,2
14.02164852380039,440,16,b,16,2
12.982694240840916,460,16,b,16,2
9.83307770900806,480,16,b,16,2
7.809595037201139,500,16,b,16,2
2.411204282381827,520,16,b,16,2
9.113088023561868,540,16,b,16,2
-1.682841219743188,560,16,b,16,2
5.744620313965352,580,16,b,16,2
,600,16,b,16,3
-3.994333478319793,620,16,b,16,3
,640,16,b,16,3
6.500227393565118,660,16,b,16,3
6.9772869191302656,680,16,b,16,3
12.192368243575617,700,16,b,16,3
15.747495149668314,720,16,b,16,3
14.903572551224013,740,16,b,16,3
23.43949531072476,760,16,b,16,3
22.343062764797008,780,16,b,16,3
27.736520464872243,800,16,b,16,3
33.612462030936115,820,16,b,16,3
41.91267516535858,840,16,b,16,3
44.60155200193634,860,16,b,16,3
52.60207320245768,880,16,b,16,3
49.73991791132668,900,16,b,16,3
60.391143223351904,920,16,b,16,3
91.96011578774105,940,16,b,16,4
82.2530373447623,960,16,b,16,-1
92.60938239679857,980,16,b,16,-1
97.14105220767084,1000,16,b,16,-1
99.407085534163,1020,16,b,16,-1
103.63526600080895,1040,16,b,16,-1
103.05822343831706,1060,16,b,16,-1
105.76379425989144,1080,16,b,16,-1
106.90626238265192,1100,16,b,16,-1
105.96760010019528,1120,16,b,16,-1
,1140,16,b,16,-1
107.1477996965396,1160,16,b,16,-1
,1180,16,b,16,-1
102.29371077438392,1200,16,b,16,-1
94.3435635413814,1220,16,b,16,-1
97.929204365881,1240,16,b,16,-1
97.77323230150442,1260,16,b,16,-1
87.37619896943635,1280,16,b,16,-1
83.7674635458426,1300,16,b,16,-1
80.45946790756014,1320,16,b,16,-1
79.68082190125826,1340,16,b,16,-1
75.81467318886331,1360,16,b,16,-1
67.83795505191436,1380,16,b,16,-1
63.15321037846961,1400,16,b,16,-1
55.47925630951616,1420,16,b,16,-1
,1440,16,b,16,-1
,1460,16,b,16,-1
,1480,16,b,16,-1
49.33792333926274,1500,16,b,16,-1
50.25083407350802,1520,16,b,16,-1
42.85838792972518,1540,16,b,16,-1
45.00022396488527,1560,16,b,16,-1
43.34429049953955,1580,16,b,16,-1
44.193369433252656,1600,16,b,16,-1
42.79725967514766,1620,16,b,16,-1
45.1254453980626,1640,16,b,16,-1
50.31189567832276,1660,16,b,16,-1
51.83637492135789,1680,16,b,16,-1
48.96545297338146,1700,16,b,16,-1
51.99863702342253,1720,16,b,16,-1
54.82117313718364,1740,16,b,16,-1
60.18032429009604,1760,16,b,16,-1
60.26178464993771,1780,16,b,16,-1
,1800,16,b,16,-1
60.763259253295885,1820,16,b,16,-1
64.67448285617465,1840,16,b,16,-1
69.74210183280002,1860,16,b,16,-1
69.24133322855243,1880,16,b,16,-1
68.81431426103967,1900,16,b,16,-1
69.90347820283769,1920,16,b,16,-1
74.38571804139755,1940,16,b,16,-1
78.07701516100828,1960,16,b,16,-1
75.98606116159031,1980,16,b,16,-1
84.31405167604684,2000,16,b,16,-1
78.35397565789569,2020,16,b,16,-1
80.38664206819647,2040,16,b,16,-1
84.6549620082549,2060,16,b,16,-1
84.06964826617079,2080,16,b,16,-1
84.35836065757773,2100,16,b,16,-1
,2120,16,b,16,-1
87.86482438002058,2140,16,b,16,-1
87.89969634040679,2160,16,b,16,-1
87.43613443829403,2180,16,b,16,-1
89.18736536412115,2200,16,b,16,-1
88.4891708494293,2220,16,b,16,-1
86.75539066382066,2240,16,b,16,-1
81.39976522617447,2260,16,b,16,-1
85.2234020720365,2280,16,b,16,-1
85.51013513918018,2300,16,b,16,-1
78.73238329314972,2320,16,b,16,-1
86.56621190359432,2340,16,b,16,-1
83.72184678719789,2360,16,b,16,-1
,2380,16,b,16,-1
74.5933312479133,2400,16,b,16,-1
78.58343205712363,2420,16,b,16,-1
71.53414176748923,2440,16,b,16,-1
70.49068025108689,2460,16,b,16,-1
66.91636597466272,2480,16,b,16,-1
65.91474392228544,2500,16,b,16,-1
68.25146985933654,2520,16,b,16,-1
62.76318431769271,2540,16,b,16,-1
58.84524051795307,2560,16,b,16,-1
58.58792529893186,2580,16,b,16,-1
52.84455191261609,2600,16,b,16,-1
55.8940425848848,2620,16,b,16,-1
50.72560321357118,2640,16,b,16,-1
47.78004329937521,2660,16,b,16,-1
,2680,16,b,16,-1
44.27965500255986,2700,16,b,16,-1
41.65983749565322,2720,16,b,16,-1
43.68814099800076,2740,16,b,16,-1
41.48347608295796,2760,16,b,16,-1
36.82801379245549,2780,16,b,16,-1
35.770141276417725,2800,16,b,16,-1
29.494788591772306,2820,16,b,16,-1
26.500659473010177,2840,16,b,16,-1
26.432718459370413,2860,16,b,16,-1
27.211644971233408,2880,16,b,16,-1
18.772735039936773,2900,16,b,16,-1
20.15307321029405,2920,16,b,16,-1
20.414725506262112,2940,16,b,16,-1
18.81886491173351,2960,16,b,16,-1
,2980,16,b,16,-1
17.210045592490193,3000,16,b,16,-1
,3020,16,b,16,-1
14.619035452852096,3040,16,b,16,-1
11.926008846175192,3060,16,b,16,-1
16.70219801323296,3080,16,b,16,-1
13.88054867219856,3100,16,b,16,-1
15.91998427367898,3120,16,b,16,-1
21.90794429768617,3140,16,b,16,-1
19.75346006505948,3160,16,b,16,-1
21.623280717306496,3180,16,b,16,-1
25.2745505036989,3200,16,b,16,-1
35.99786951706689,3220,16,b,16,-1
35.08267001255314,3240,16,b,16,-1
,3260,16,b,16,-1
35.750668141205324,3280,16,b,16,-1
35.26882969012149,3300,16,b,16,-1
,3320,16,b,16,-1
44.93221370598479,3340,16,b,16,-1
43.093716863216336,3360,16,b,16,-1
45.09654915708364,3380,16,b,16,-1
43.87333708223536,3400,16,b,16,-1
51.25608805522496,3420,16,b,16,-1
47.17369311526405,3440,16,b,16,-1
15.110772892703327,0,17,a,17,0
16.29278073205048,20,17,a,17,0
10.552266106463524,40,17,a,17,0
12.201938203009012,60,17,a,17,1
11.138076975773306,80,17,a,17,2
15.747378326182632,100,17,a,17,2
17.601005913229645,120,17,a,17,2
13.510151742925476,140,17,a,17,2
12.993077821052411,160,17,a,17,2
17.81605440457175,180,17,a,17,3
7.931116929554503,200,17,a,17,3
13.299725503479834,220,17,a,17,3
13.319533868147287,240,17,a,17,3
12.668571034890563,260,17,a,17,3
16.604220360079534,280,17,a,17,3
14.23709910488334,300,17,a,17,3
14.84621017360048,320,17,a,17,3
13.353881789275166,340,17,a,17,3
15.525683224234578,360,17,a,17,3
14.947143519577224,380,17,a,17,3
20.21354786465676,400,17,a,17,3
15.766288889729488,420,17,a,17,3
19.984191370676527,440,17,a,17,3
18.948122247853632,460,17,a,17,3
20.45334569899415,480,17,a,17,4
28.55125896707612,500,17,a,17,4
27.23279585021228,520,17,a,17,-1
25.781516877622146,540,17,a,17,-1
24.6320840239128,560,17,a,17,-1
37.6119588077473,580,17,a,17,-1
,600,17,a,17,-1
33.1226571879748,620,17,a,17,-1
38.377411410094616,640,17,a,17,-1
39.0558348584128,660,17,a,17,-1
43.51529524857016,680,17,a,17,-1
44.14685031901288,700,17,a,17,-1
44.9088292293163,720,17,a,17,-1
46.53666915023432,740,17,a,17,-1
50.23043002210429,760,17,a,17,-1
50.434679719479846,780,17,a,17,-1
57.35831335404809,800,17,a,17,-1
56.155638249029415,820,17,a,17,-1
54.242363472392086,840,17,a,17,-1
59.44671167413676,860,17,a,17,-1
62.714749474795134,880,17,a,17,-1
62.82368196623776,900,17,a,17,-1
62.2502710473952,920,17,a,17,-1
68.93107802609545,940,17,a,17,-1
65.76865263376641,960,17,a,17,-1
62.97772400150127,980,17,a,17,-1
71.55172864987455,1000,17,a,17,-1
68.66433316608233,1020,17,a,17,-1
71.47290358763269,1040,17,a,17,-1
70.72162477687566,1060,17,a,17,-1
,1080,17,a,17,-1
71.07741434100387,1100,17,a,17,-1
66.52354098796818,1120,17,a,17,-1
79.68127860360384,1140,17,a,17,-1
74.33611976850369,1160,17,a,17,-1
75.75399813914464,1180,17,a,17,-1
77.27577292354242,1200,17,a,17,-1
83.5647187308279,1220,17,a,17,-1
80.00643249750559,1240,17,a,17,-1
79.39861705920984,1260,17,a,17,-1
85.32772269106376,1280,17,a,17,-1
81.0868333885434,1300,17,a,17,-1
81.06794417186062,1320,17,a,17,-1
82.4862370262244,1340,17,a,17,-1
80.35791462226999,1360,17,a,17,-1
83.17461224561305,1380,17,a,17,-1
83.92392870292672,1400,17,a,17,-1
80.25456467135841,1420,17,a,17,-1
85.03446544176893,1440,17,a,17,-1
,1460,17,a,17,-1
74.22925012896178,1480,17,a,17,-1
77.3031775130575,1500,17,a,17,-1
74.98855892797957,1520,17,a,17,-1
,1540,17,a,17,-1
70.19952396748246,1560,17,a,17,-1
,1580,17,a,17,-1
72.21291716231926,1600,17,a,17,-1
72.2019049692514,1620,17,a,17,-1
,1640,17,a,17,-1
65.76912863811029,1660,17,a,17,-1
,1680,17,a,17,-1
,1700,17,a,17,-1
55.86248850570663,1720,17,a,17,-1
47.28253818376561,1740,17,a,17,-1
,1760,17,a,17,-1
44.21344651078967,1780,17,a,17,-1
41.787259119357714,1800,17,a,17,-1
40.22505695655413,1820,17,a,17,-1
40.52651894488734,1840,17,a,17,-1
33.335609068473445,1860,17,a,17,-1
35.69135022729898,1880,17,a,17,-1
29.35833622854761,1900,17,a,17,-1
28.30500864698522,1920,17,a,17,-1
31.330266190787054,1940,17,a,17,-1
26.46441744170707,1960,17,a,17,-1
28.677948709317707,1980,17,a,17,-1
23.95353158440593,2000,17,a,17,-1
23.25838799287982,2020,17,a,17,-1
19.585137644983604,2040,17,a,17,-1
20.366590212679487,2060,17,a,17,-1
20.107353695946784,2080,17,a,17,-1
20.082321257896407,2100,17,a,17,-1
,2120,17,a,17,-1
16.336950317504957,2140,17,a,17,-1
13.35288629755934,2160,17,a,17,-1
,2180,17,a,17,-1
13.736039647591909,2200,17,a,17,-1
14.597673105789776,2220,17,a,17,-1
16.905736207495572,2240,17,a,17,-1
15.157037368011366,2260,17,a,17,-1
10.194980239228794,2280,17,a,17,-1
10.535028953914106,2300,17,a,17,-1
11.303387560799203,2320,17,a,17,-1
12.368024664190756,2340,17,a,17,-1
7.303412563174495,2360,17,a,17,-1
6.769223675567657,2380,17,a,17,-1
11.052585517958189,2400,17,a,17,-1
11.691019036836735,2420,17,a,17,-1
,2440,17,a,17,-1
12.769902051465673,2460,17,a,17,-1
3.364654633205838,2480,17,a,17,-1
12.50310420157732,2500,17,a,17,-1
6.910651593204939,2520,17,a,17,-1
5.978641994918457,2540,17,a,17,-1
9.8110879474931,2560,17,a,17,-1
1.385300172351876,2580,17,a,17,-1
8.279819693012179,2600,17,a,17,-1
4.704097569567686,2620,17,a,17,-1
4.201654307258455,2640,17,a,17,-1
4.971590322970821,2660,17,a,17,-1
3.285503871198241,2680,17,a,17,-1
8.37223239923889,2700,17,a,17,-1
3.916458302617219,2720,17,a,17,-1
4.75402363561318,2740,17,a,17,-1
5.7062477659220505,2760,17,a,17,-1
8.188453389066392,2780,17,a,17,-1
4.03003077034632,2800,17,a,17,-1
,2820,17,a,17,-1
4.310188937908313,2840,17,a,17,-1
2.72252544928638,2860,17,a,17,-1
6.445258499334244,2880,17,a,17,-1
,2900,17,a,17,-1
5.020325734417742,2920,17,a,17,-1
5.965781944223805,2940,17,a,17,-1
8.311634800869916,2960,17,a,17,-1
0.0525926177017979,2980,17,a,17,-1
2.4240821413505618,3000,17,a,17,-1
2.565203401969277,0,18,b,18,0
5.05120261268967,20,18,b,18,0
0.8891990578794866,40,18,b,18,0
18.80968392969723,60,18,b,18,1
,80,18,b,18,1
21.80551612497269,100,18,b,18,1
22.77322070394589,120,18,b,18,1
20.46679891371036,140,18,b,18,1
,160,18,b,18,1
26.139640354169448,180,18,b,18,1
28.4150407011353,200,18,b,18,1
24.746941572170037,220,18,b,18,1
26.385484946839387,240,18,b,18,1
24.71552165896384,260,18,b,18,1
20.2302274210002,280,18,b,18,1
,300,18,b,18,1
26.73428528383292,320,18,b,18,1
20.461996183525866,340,18,b,18,1
22.99822300164884,360,18,b,18,1
,380,18,b,18,1
20.633863678377235,400,18,b,18,1
18.269486977256143,420,18,b,18,2
16.254809678578486,440,18,b,18,2
13.499210555028776,460,18,b,18,2
15.21268543163787,480,18,b,18,2
11.23623911844068,500,18,b,18,2
10.011434078426658,520,18,b,18,2
9.014560251370504,540,18,b,18,2
7.209166740699213,560,18,b,18,2
2.944665563132653,580,18,b,18,2
3.59463863811861,600,18,b,18,2
2.3257341350985694,620,18,b,18,2
0.9509261107402784,640,18,b,18,2
3.2408111837184768,660,18,b,18,2
1.8289221507515,680,18,b,18,2
3.86062743941576,700,18,b,18,2
3.79724056391408,720,18,b,18,2
-0.9270492199725212,740,18,b,18,2
3.2074298674051143,760,18,b,18,2
8.030175619008778,780,18,b,18,2
,800,18,b,18,2
,820,18,b,18,2
15.64001679976637,840,18,b,18,2
16.719852082194063,860,18,b,18,2
18.555971846214035,880,18,b,18,2
21.960830025410434,900,18,b,18,2
25.3881688580123,920,18,b,18,3
30.087587978951635,940,18,b,18,3
32.762403547380835,960,18,b,18,3
42.0050310366609,980,18,b,18,3
48.49580480831854,1000,18,b,18,3
,1020,18,b,18,3
61.14952099816153,1040,18,b,18,3
68.89358525667905,1060,18,b,18,3
76.40371770404089,1080,18,b,18,3
81.73695094940274,1100,18,b,18,3
86.66161451790745,1120,18,b,18,3
95.25950758138404,1140,18,b,18,3
97.75322662882157,1160,18,b,18,3
105.3918752528737,1180,18,b,18,3
107.14609368575417,1200,18,b,18,3
115.20211669813004,1220,18,b,18,3
118.1112639115947,1240,18,b,18,3
118.3872429364675,1260,18,b,18,3
125.30910584876356,1280,18,b,18,3
,1300,18,b,18,3
125.49379806909675,1320,18,b,18,3
129.66895029652267,1340,18,b,18,3
123.68279969628816,1360,18,b,18,3
124.20080184436928,1380,18,b,18,3
119.88605448790688,1400,18,b,18,3
124.63450274955218,1420,18,b,18,3
115.23098575505296,1440,18,b,18,3
114.4235468315732,1460,18,b,18,3
107.70965398858569,1480,18,b,18,3
101.34841733035036,1500,18,b,18,3
98.38516360868724,1520,18,b,18,3
92.28680874502608,1540,18,b,18,3
84.23564588881806,1560,18,b,18,3
82.13734100527657,1580,18,b,18,3
75.23726586092093,1600,18,b,18,3
68.60405663838897,1620,18,b,18,3
58.71519376805408,1640,18,b,18,3
53.98746684136481,1660,18,b,18,3
45.80771331059347,1680,18,b,18,3
63.86266562653891,1700,18,b,18,4
52.20558041667468,1720,18,b,18,4
,1740,18,b,18,4
38.25145669274258,1760,18,b,18,4
30.8745496651315,1780,18,b,18,4
25.26793125849255,1800,18,b,18,4
15.64056450270976,1820,18,b,18,4
,1840,18,b,18,4
8.749528934536018,1860,18,b,18,-1
1.8598969850705604,1880,18,b,18,-1
-6.014842690948131,1900,18,b,18,-1
-7.962729596373712,1920,18,b,18,-1
-15.053227014905728,1940,18,b,18,-1
-17.81226738522591,1960,18,b,18,-1
-18.62715969911798,1980,18,b,18,-1
-22.371908540126675,2000,18,b,18,-1
-26.73022520101241,2020,18,b,18,-1
,2040,18,b,18,-1
-25.92373083200238,2060,18,b,18,-1
-25.180202215939666,2080,18,b,18,-1
-24.34750229194476,2100,18,b,18,-1
-23.86660182973432,2120,18,b,18,-1
-19.67304863863671,2140,18,b,18,-1
-14.27251243345725,2160,18,b,18,-1
-10.853715342530355,2180,18,b,18,-1
-3.081496683543324,2200,18,b,18,-1
-2.854154452026857,2220,18,b,18,-1
0.9398413126837586,2240,18,b,18,-1
11.972458778549417,2260,18,b,18,-1
14.063449579730673,2280,18,b,18,-1
25.74716794267759,2300,18,b,18,-1
27.85370848133063,2320,18,b,18,-1
40.71041549001586,2340,18,b,18,-1
49.1853733319621,2360,18,b,18,-1
58.06324228923644,2380,18,b,18,-1
63.07689933898911,2400,18,b,18,-1
72.76777526540552,2420,18,b,18,-1
84.25300875394029,2440,18,b,18,-1
93.78217265682213,2460,18,b,18,-1
94.94324898625652,2480,18,b,18,-1
106.39374874299406,2500,18,b,18,-1
115.19310674664112,2520,18,b,18,-1
,2540,18,b,18,-1
