y,x,z,series,time,true_states,cond
-543.6496481717743,65,165,4,83,2,b
512.677594064461,11,107,4,84,2,b
-858.7015993339137,33,170,4,85,2,b
-1385.4137092421097,64,194,4,86,2,b
-616.3824676262817,56,180,4,87,2,b
184.83919069354167,21,101,4,88,2,b
490.31889324028367,7,103,4,89,2,b
391.87149340347077,94,129,4,90,2,b
-485.7213530717796,66,165,4,91,2,b
-652.3477584553085,64,174,4,92,2,b
-457.5348308212212,34,164,4,93,2,b
-1129.6730941569026,24,189,4,94,2,b
142.2642775412932,26,134,4,95,2,b
338.41883528082474,33,129,4,96,2,b
-1126.5715179093502,24,184,4,97,2,b
-549.4975837516461,95,178,4,98,2,b
465.5375751266751,82,107,4,99,2,b
561.705132815727,80,117,4,100,2,b
-854.6330614392807,2,165,4,101,2,b
-42.97657217778138,6,122,4,102,2,b
-649.29113816471,96,176,4,103,2,b
609.0390005899428,87,103,4,104,2,b
-18.679712990206497,30,125,4,105,2,b
-799.7087154651749,6,173,4,106,2,b
-688.0849113534296,71,185,4,107,2,b
-434.33815559638623,75,168,4,108,2,b
170.27639982900448,46,134,4,109,2,b
1823.349697560493,29,164,4,110,0,b
1944.8606646498697,51,117,4,111,1,b
444.5914112148269,49,120,4,112,2,b
-744.3311215270813,42,176,4,113,2,b
-403.7362580265702,12,136,4,114,2,b
-351.8634556688783,13,156,4,115,2,b
-443.43022159486316,93,175,4,116,2,b
-859.3713993880473,13,178,4,117,2,b
-180.5405250895506,14,144,4,118,2,b
-858.8688003824709,29,172,4,119,2,b
-167.2829793674345,27,142,4,120,2,b
-1004.036661377453,10,183,4,121,2,b
-768.3435704683002,19,180,4,122,2,b
-583.7695021283466,46,162,4,123,2,b
-1162.8648755599775,76,195,4,124,2,b
-776.2235546867282,68,188,4,125,2,b
56.81162848516468,31,133,4,126,2,b
503.42307656998634,91,110,4,127,2,b
1973.8304104800545,24,160,4,128,0,b
1898.8001258251168,79,171,4,129,0,b
1796.456982635289,11,168,4,130,0,b
1393.876565089187,48,104,4,131,0,b
2152.336128873296,20,196,4,132,0,b
1483.692957671496,11,164,4,133,0,b
1443.8431729688386,68,140,4,134,0,b
1928.0901833766013,61,184,4,135,0,b
2082.3928409953655,35,185,4,136,0,b
2202.9516823446256,43,169,4,137,0,b
1367.2789358113519,28,109,4,138,0,b
2445.4642587898475,84,198,4,139,0,b
1961.9036683789348,50,151,4,140,0,b
387.0583084509374,59,143,4,141,2,b
-222.58184216693675,81,164,4,142,2,b
112.24648676566532,95,139,4,143,2,b
-1198.1633933152814,2,182,4,144,2,b
245.977908408489,29,112,4,145,2,b
18.14601288528184,20,133,4,146,2,b
433.11835397806067,41,125,4,147,2,b
240.16190214522283,9,111,4,148,2,b
317.1525474455493,24,113,4,149,2,b
2226.5607453286825,25,182,4,150,1,b
2060.0847480715847,9,150,4,151,1,b
1724.1219156771235,11,177,4,152,1,b
2174.8815709749533,27,121,4,153,1,b
1847.7946563826606,45,175,4,154,1,b
1350.837908285681,96,144,4,155,0,b
1449.4325312129904,47,125,4,156,0,b
2173.5768666796766,84,193,4,157,0,b
1533.7974953249748,73,143,4,158,0,b
1159.636143209859,4,109,4,159,0,b
1810.4778630037356,47,149,4,160,0,b
1172.4274312118093,22,100,4,161,0,b
1906.753582380471,66,115,4,162,1,b
1515.712058061814,43,194,4,163,1,b
1933.2268083360914,33,102,4,164,1,b
2143.7046709590895,2,137,4,165,1,b
1962.984768899558,68,113,4,166,1,b
1721.3389044179603,36,192,4,167,1,b
2143.068128744165,17,152,4,168,1,b
1965.8131533024234,90,197,4,169,1,b
2078.500791758555,85,104,4,170,1,b
2123.4130595396246,49,157,4,171,1,b
1951.1854883342437,38,174,4,172,1,b
2193.406010563947,57,108,4,173,1,b
2156.384554808691,79,158,4,174,1,b
2173.4220683625135,81,172,4,175,1,b
573.8920795215403,69,104,4,176,2,b
-733.5631262916207,62,183,4,177,2,b
-294.0322467690005,55,149,4,178,2,b
151.22395679107873,5,132,4,179,2,b
488.8286771368807,74,102,4,180,2,b
-497.04307774968777,38,176,4,181,2,b
-22.43737249015348,69,153,4,182,2,b
-372.45238892720005,18,159,4,183,2,b
-181.17156603519382,59,157,4,184,2,b
1759.7348741156623,7,183,4,185,1,b
1900.6675054605314,25,189,4,186,1,b
1676.0774696171904,69,170,4,187,1,b
2255.173622664583,54,151,4,188,1,b
1981.4476961960102,2,149,4,189,1,b
-427.3541910536889,73,161,4,190,2,b
-63.185990807578364,46,133,4,191,2,b
267.47606806583207,65,142,4,192,2,b
-653.369833898395,25,160,4,193,2,b
523.4403675972808,91,105,4,194,2,b
146.1791059435451,66,130,4,195,2,b
-45.77699497637565,31,146,4,196,2,b
1269.2320192106376,18,114,4,197,0,b
2116.33810075733,76,115,4,198,1,b
1880.254754522644,24,178,4,199,0,b
1674.1068802520954,20,154,4,200,0,b
1605.6718014573269,8,151,4,201,0,b
1379.1074029510096,11,118,4,202,0,b
1236.4218021244012,26,106,4,203,0,b
1566.558194276968,56,139,4,204,0,b
1423.9190979361595,25,127,4,205,0,b
1915.7654164423082,41,159,4,206,1,b
1910.217730501971,52,194,4,207,1,b
2106.388945910529,2,111,4,208,1,b
1865.1380245334274,54,106,4,209,1,b
2099.64393548667,60,143,4,210,1,b
2103.7059943114637,74,132,4,211,1,b
1982.1250497938577,53,147,4,212,1,b
1925.837409220223,66,170,4,213,1,b
1760.1924532958624,95,195,4,214,0,b
1427.373958978153,75,131,4,215,0,b
1762.585527108209,97,191,4,216,0,b
2209.241018988236,63,189,4,217,0,b
1988.0950668961218,45,170,4,218,0,b
2203.160011816569,33,164,4,219,0,b
1409.590446281742,54,115,4,220,0,b
1650.0847872698491,96,180,4,221,0,b
1557.6012263937193,84,130,4,222,0,b
1839.3657140307673,31,139,4,223,0,b
1551.4465660604872,12,126,4,224,0,b
1642.596245315944,44,147,4,225,0,b
-1028.0584141427812,8,177,4,226,2,b
230.38225215071012,98,134,4,227,2,b
182.28800682554072,4,103,4,228,2,b
-365.4541736204121,7,141,4,229,2,b
516.0913010053512,80,128,4,230,2,b
-675.1632359113823,2,169,4,231,2,b
-1235.6809937910477,69,196,4,232,2,b
-232.0902568105754,9,142,4,233,2,b
-637.42570966468,50,169,4,234,2,b
-1079.2760021514855,65,194,4,235,2,b
-840.9879740912492,76,184,4,236,2,b
-410.6043320718223,37,163,4,237,2,b
1732.9797845517624,35,186,4,238,1,b
2025.252532960816,24,193,4,239,1,b
68.90840987687292,85,135,4,240,2,b
-120.0645124094652,26,137,4,241,2,b
398.52632738525404,86,109,4,242,2,b
-1077.1616315842339,48,183,4,243,2,b
164.86490420749303,54,143,4,244,2,b
1931.801906865562,65,158,4,245,0,b
1846.4826848399334,84,199,4,246,0,b
1886.1257112684195,33,112,4,247,1,b
1794.0801424197778,19,108,4,248,1,b
2187.019856893502,15,105,4,249,1,b
1945.1880432591904,99,103,4,250,1,b
2073.6563466290722,99,120,4,251,1,b
-33.431727448546766,11,135,4,252,2,b
44.838195226752504,87,160,4,253,2,b
-910.9179598412014,97,195,4,254,2,b
83.20887039355827,68,147,4,255,2,b
-728.3636478469662,84,191,4,256,2,b
-986.5762732409889,18,190,4,257,2,b
222.80597009720876,56,132,4,258,2,b
556.8878386289618,95,105,4,259,2,b
-948.7586543250088,56,194,4,260,2,b
-121.69863603535704,65,158,4,261,2,b
-414.6253189992326,21,161,4,262,2,b
-57.36994654022371,67,161,4,263,2,b
-222.12890385405512,85,161,4,264,2,b
-1011.2816030117546,48,187,4,265,2,b
-1073.7918065579058,86,193,4,266,2,b
-249.22922333803518,30,161,4,267,2,b
-174.29998627145696,73,148,4,268,2,b
452.0328991302676,52,106,4,269,2,b
-72.51221774211774,48,139,4,270,2,b
49.45062633441384,18,124,4,271,2,b
296.19557520316584,52,114,4,272,2,b
776.368838044004,54,109,4,273,2,b
-129.71182907255502,0,150,4,274,2,b
88.15577377300676,24,123,4,275,2,b
586.4436249146015,13,109,4,276,2,b
293.5520900293819,6,104,4,277,2,b
427.8101410640832,88,117,4,278,2,b
-267.5508190533356,39,148,4,279,2,b
120.05568700022312,64,138,4,280,2,b
85.24823115931414,18,109,4,281,2,b
45.841320803055766,31,135,4,282,2,b
609.300823041506,31,100,4,283,2,b
356.4169611617212,40,100,4,284,2,b
-1259.3845751302595,7,194,4,285,2,b
92.34927827467044,32,124,4,286,2,b
34.52158676988199,56,143,4,287,2,b
1631.2972006659922,73,146,4,288,0,b
1414.3557864520424,8,129,4,289,0,b
1541.7937213793539,1,135,4,290,0,b
2126.962758480761,1,192,4,291,0,b
1877.7610370421128,31,143,4,292,0,b
1718.369509302039,5,147,4,293,0,b
1964.9324594166685,90,104,4,294,1,b
1709.5014494554466,8,189,4,295,1,b
1700.116069656665,12,191,4,296,1,b
2271.05013276779,30,104,4,297,1,b
1742.8347167336885,14,188,4,298,1,b
2215.5710453356637,12,117,4,299,1,b
2030.0446930577307,83,112,4,300,1,b
2191.8119337088197,28,145,4,301,1,b
1907.8635341909671,37,101,4,302,1,b
1872.7813896029925,12,171,4,303,1,b
1899.8164411724508,12,145,4,304,1,b
1924.3442246210154,55,184,4,305,1,b
1949.763444665572,40,122,4,306,1,b
1998.8957193850595,89,166,4,307,1,b
-683.1206768501158,39,176,4,308,2,b
444.69052227924715,81,128,4,309,2,b
-147.3655477626407,40,150,4,310,2,b
-433.8100936875642,94,179,4,311,2,b
428.9158168562045,18,107,4,312,2,b
138.00034861862062,36,146,4,313,2,b
253.1097664613677,6,119,4,314,2,b
-73.54261679824396,31,120,4,315,2,b
405.9618324734194,40,106,4,316,2,b
293.2789651703288,50,117,4,317,2,b
-837.0758910667223,79,184,4,318,2,b
-662.7483882995926,25,172,4,319,2,b
-212.813630527097,95,165,4,320,2,b
-738.3978822807502,23,173,4,321,2,b
246.31115077795005,11,119,4,322,2,b
194.82135900092368,28,131,4,323,2,b
403.7397070793021,98,137,4,324,2,b
-141.452631194373,17,129,4,325,2,b
762.358544684067,69,112,4,326,2,b
-23.233489718604936,94,156,4,327,2,b
-322.6068945240826,57,153,4,328,2,b
-384.6127628399159,94,160,4,329,2,b
-49.495438822850986,30,139,4,330,2,b
350.1218368503373,17,101,4,331,2,b
625.2450596976353,93,108,4,332,2,b
-222.48702241741967,53,165,4,333,2,b
416.0246517203632,94,102,4,334,2,b
-685.9740985520356,76,190,4,335,2,b
703.8311660438482,57,101,4,336,2,b
247.81890803266685,53,113,4,337,2,b
-368.2037296875043,73,150,4,338,2,b
233.01255369367047,49,100,4,339,2,b
385.7740722679991,89,104,4,340,2,b
-341.86551447361205,45,147,4,341,2,b
-349.51539719818595,31,166,4,342,2,b
-103.03388722074192,45,146,4,343,2,b
2019.625829918781,42,125,4,344,1,b
1893.4341840012823,80,194,4,345,1,b
-631.227754544664,36,161,4,346,2,b
-38.87529906756154,25,137,4,347,2,b
-335.2402213491329,56,163,4,348,2,b
-721.6007850099724,83,182,4,349,2,b
-17.633536671668168,90,138,4,350,2,b
-668.7488900066024,42,168,4,351,2,b
-498.7421471845345,24,162,4,352,2,b
81.43475362255552,88,150,4,353,2,b
62.130730982534246,82,152,4,354,2,b
216.75537117301084,37,105,4,355,2,b
383.76545762116086,55,112,4,356,2,b
-513.3314576072653,39,171,4,357,2,b
-662.7057410473144,17,175,4,358,2,b
-257.3869027496063,45,151,4,359,2,b
-115.48573073355485,0,118,4,360,2,b
2017.553687824049,78,166,4,361,0,b
2044.9741630139763,13,182,4,362,1,b
1580.0401207693217,71,198,4,363,1,b
2101.482304175878,4,105,4,364,1,b
1696.3621878965375,3,199,4,365,1,b
1896.809148278602,7,134,4,366,1,b
1899.7050523668563,3,119,4,367,1,b
1874.1763760714923,87,129,4,368,1,b
1390.598644240725,99,143,4,369,0,b
1788.236534817399,45,173,4,370,0,b
1540.5320496657605,95,158,4,371,0,b
1599.1422072575506,93,180,4,372,0,b
-757.20554524468,62,186,4,373,2,b
59.89490936242191,7,143,4,374,2,b
109.94907214866888,43,135,4,375,2,b
-16.583832431805348,12,150,4,376,2,b
-33.07699989442796,23,135,4,377,2,b
-89.364003617323,88,160,4,378,2,b
-729.5035168306295,8,162,4,379,2,b
73.20371478350498,90,157,4,380,2,b
-518.4441987995417,0,166,4,381,2,b
1416.2430796493584,40,130,4,382,0,b
1607.281252225076,49,148,4,383,0,b
1475.1418187783713,23,127,4,384,0,b
2096.421773887499,3,143,4,385,1,b
2112.378087467765,12,108,4,386,1,b
1865.0845762872543,64,119,4,387,1,b
2094.403505932229,84,169,4,388,1,b
2070.973868189322,80,166,4,389,1,b
1859.20826431815,57,129,4,390,1,b
2075.9918965584757,37,116,4,391,1,b
1811.6489437319883,2,152,4,392,1,b
-522.2057699569364,95,185,4,393,2,b
-968.1663592157437,16,188,4,394,2,b
-225.95537567497198,62,144,4,395,2,b
190.01764228339667,71,132,4,396,2,b
275.2354351666125,51,116,4,397,2,b
-1265.6434613256124,57,197,4,398,2,b
105.95539017563928,82,162,4,399,2,b
55.777573185253274,78,140,4,400,2,b
-177.35508864007318,87,160,4,401,2,b
-536.9772052753982,14,178,4,402,2,b
1777.8630757306773,65,131,4,403,1,b
2055.854128903021,2,183,4,404,1,b
2095.3703172905066,17,170,4,405,1,b
136.4946840549733,50,128,4,406,2,b
-108.01520155122509,17,143,4,407,2,b
-1036.6377009785501,77,192,4,408,2,b
307.35556931358155,32,115,4,409,2,b
-462.9327563692052,37,154,4,410,2,b
-1362.1909612952188,29,195,4,411,2,b
-1177.1782555210762,12,188,4,412,2,b
-109.5506231239981,2,139,4,413,2,b
484.7564942168133,93,106,4,414,2,b
-716.4844660523082,58,179,4,415,2,b
-494.8882060802281,14,158,4,416,2,b
-1081.20208125275,78,196,4,417,2,b
-700.1828313356683,64,181,4,418,2,b
-548.6926646720965,10,151,4,419,2,b
-895.9196374632991,13,181,4,420,2,b
1909.7721052415254,42,156,4,421,1,b
2055.7554897430578,50,145,4,422,1,b
2245.1279335869704,74,184,4,423,0,b
2175.686580532048,25,191,4,424,0,b
1524.4421722777834,61,133,4,425,0,b
1749.8528502702445,85,165,4,426,0,b
1514.9274106516148,25,136,4,427,0,b
1342.7855355826193,27,105,4,428,0,b
1596.7691159443239,79,148,4,429,0,b
2050.3160523557995,74,189,4,430,0,b
2120.9973810792203,4,181,4,431,1,b
1855.0288086660325,69,138,4,432,1,b
1985.745399910961,17,123,4,433,1,b
420.30823036016653,80,116,4,434,2,b
-392.1197450836645,0,155,4,435,2,b
57.528504064869495,72,138,4,436,2,b
-905.1195322908795,12,179,4,437,2,b
231.74040569551815,20,130,4,438,2,b
-925.310808119372,62,197,4,439,2,b
-828.5296692347288,52,182,4,440,2,b
-542.589585191967,91,184,4,441,2,b
-1007.1366332737889,96,191,4,442,2,b
-388.6103111586061,24,150,4,443,2,b
9.21831181735638,99,138,4,444,2,b
-603.0932822262272,78,188,4,445,2,b
-1316.8436958211687,36,189,4,446,2,b
374.059082998559,69,110,4,447,2,b
171.10317404068783,20,105,4,448,2,b
-825.6242075706426,73,182,4,449,2,b
-780.6342308585397,60,177,4,450,2,b
-1711.7593056991623,47,198,4,451,2,b
594.3460354286383,95,121,4,452,2,b
294.84303759852946,45,105,4,453,2,b
-59.918272238228724,82,150,4,454,2,b
469.0046548263343,76,126,4,455,2,b
263.5108286731936,15,124,4,456,2,b
-100.36712040001196,20,146,4,457,2,b
-571.549284303846,49,182,4,458,2,b
-1135.4499255794015,12,190,4,459,2,b
214.10339397381296,65,121,4,460,2,b
127.03488607673923,52,136,4,461,2,b
-224.38747488381205,7,126,4,462,2,b
-210.98635458336804,70,159,4,463,2,b
-423.37196351788634,96,175,4,464,2,b
-627.235063649484,15,175,4,465,2,b
-320.66829365340396,42,159,4,466,2,b
214.2207236712677,59,126,4,467,2,b
1875.3357815650736,59,130,4,468,1,b
1846.6225654695177,49,194,4,469,1,b
1838.5263634627283,4,165,4,470,1,b
1454.7469487626608,13,154,4,471,0,b
2120.028713551472,42,178,4,472,0,b
1689.5579413435155,27,119,4,473,0,b
1677.5178334027567,76,146,4,474,1,b
1797.9785953775286,82,127,4,475,1,b
1899.549695101326,60,196,4,476,1,b
-187.26180590305339,79,159,4,477,2,b
146.52264635970616,49,134,4,478,2,b
-1132.3091682573888,9,194,4,479,2,b
-219.02826959631196,3,148,4,480,2,b
172.45788192336408,48,128,4,481,2,b
-587.0475585188684,34,160,4,482,2,b
-648.2191698844018,84,185,4,483,2,b
432.5730792431872,91,122,4,484,2,b
6.034585476944699,47,147,4,485,2,b
686.156967423113,71,103,4,486,2,b
594.7989423481606,94,105,4,487,2,b
327.5631233879889,73,122,4,488,2,b
126.79710897844615,68,131,4,489,2,b
-430.34602253709534,71,172,4,490,2,b
142.82835092128752,3,126,4,491,2,b
2231.1634673458407,34,102,4,492,1,b
2123.1012090466497,93,105,4,493,1,b
2186.8517395000135,20,158,4,494,1,b
2065.6623990566227,56,159,4,495,1,b
1875.4238520534268,52,191,4,496,1,b
1955.4724628010754,58,119,4,497,1,b
2098.6015801747008,56,122,4,498,1,b
1524.8711693326659,7,194,4,499,1,b
577.804137449491,2,189,5,0,1,b
300.09496359078776,3,126,5,1,1,b
687.2561708772618,41,178,5,2,1,b
294.6817228135268,62,171,5,3,1,b
481.211717649707,56,103,5,4,1,b
752.8164127703258,0,113,5,5,1,b
725.6193708466426,12,156,5,6,1,b
-1324.7918132216232,84,193,5,7,2,b
-1286.6027824048988,65,189,5,8,2,b
202.25509712481687,62,103,5,9,2,b
-19.14504747107561,66,106,5,10,2,b
-1518.6990407506592,50,190,5,11,2,b
-292.07352017661924,61,127,5,12,2,b
-456.55458578905416,29,118,5,13,2,b
-67.52764157084835,8,112,5,14,2,b
-330.91013069836805,25,132,5,15,2,b
-260.0060819477929,10,104,5,16,2,b
632.0871717250683,92,105,5,17,1,b
577.7709395785926,67,173,5,18,1,b
658.565526602698,55,129,5,19,1,b
698.2472070852698,10,166,5,20,1,b
730.9899736104833,26,128,5,21,1,b
-743.4267802340441,17,154,5,22,2,b
-1236.0177775844668,87,177,5,23,2,b
-1505.5869278432792,0,176,5,24,2,b
-157.22589256914821,49,125,5,25,2,b
-913.1815861403952,97,179,5,26,2,b
-858.3409840552794,57,163,5,27,2,b
-568.2618118410164,57,146,5,28,2,b
-1179.9430800129053,14,168,5,29,2,b
-846.987267811429,67,177,5,30,2,b
-414.6282043812278,86,155,5,31,2,b
-1154.1870095285783,26,175,5,32,2,b
-118.19733246385931,0,106,5,33,2,b
2078.246371265454,29,151,5,34,0,b
1704.406570571994,12,134,5,35,0,b
734.0525408103035,2,185,5,36,1,b
730.3806064797935,39,116,5,37,1,b
581.1343553382711,75,143,5,38,1,b
1831.191832117002,61,135,5,39,0,b
-1528.5704736577225,97,189,5,40,2,b
-566.6951285701105,32,152,5,41,2,b
-915.6284056444869,22,122,5,42,2,b
-1333.682850722855,23,186,5,43,2,b
-476.6502802130059,62,132,5,44,2,b
-313.28140747466693,9,127,5,45,2,b
-121.05018433728905,61,122,5,46,2,b
214.9507436772413,87,107,5,47,2,b
-134.79807530660673,82,135,5,48,2,b
-388.5182032574111,60,106,5,49,2,b
-64.16862634200606,43,118,5,50,2,b
-1154.7847778872583,65,182,5,51,2,b
124.52826643476345,88,106,5,52,2,b
-571.499706554855,10,151,5,53,2,b
-732.1082105464588,1,157,5,54,2,b
-879.3130034193849,99,160,5,55,2,b
-1674.4841598110313,42,199,5,56,2,b
-171.94649770113028,86,132,5,57,2,b
2090.223056619194,38,161,5,58,0,b
2217.204864318968,49,175,5,59,0,b
2241.2166236244857,34,173,5,60,0,b
1395.3764984164832,42,105,5,61,0,b
1998.1205108086178,16,134,5,62,0,b
2409.1564737535236,73,188,5,63,0,b
1339.3382491540888,71,103,5,64,0,b
861.8110805519815,99,134,5,65,1,b
317.58185976974653,42,189,5,66,1,b
727.0650860391723,85,123,5,67,1,b
502.6760429578329,19,185,5,68,1,b
1626.1425142882301,35,116,5,69,0,b
2145.4305608378772,4,173,5,70,0,b
1813.5388490491925,36,113,5,71,0,b
2352.625472677527,96,184,5,72,0,b
1774.7027450814103,49,115,5,73,0,b
2138.1257461204477,42,159,5,74,0,b
1910.590897830921,30,163,5,75,0,b
-192.7953492247888,8,110,5,76,2,b
-1450.7709902311224,72,180,5,77,2,b
-1068.8134073810745,20,171,5,78,2,b
-655.0310855365022,50,152,5,79,2,b
-217.55186468547765,10,121,5,80,2,b
-1401.47547337922,85,187,5,81,2,b
-348.21407213669653,72,141,5,82,2,b
-847.5930079741456,74,167,5,83,2,b
-1538.2174373616112,19,190,5,84,2,b
-1373.3693130785798,43,180,5,85,2,b
-24.874649049920208,16,118,5,86,2,b
729.626948155415,44,119,5,87,1,b
743.6366554541539,23,117,5,88,1,b
10.768608431936514,64,198,5,89,1,b
722.5455730173798,80,168,5,90,1,b
660.278963078126,24,135,5,91,1,b
419.98127928044244,68,185,5,92,1,b
557.2936972494172,80,110,5,93,1,b
614.9028198019123,52,178,5,94,1,b
-1268.5048830909964,62,192,5,95,2,b
-1043.7408341120604,17,163,5,96,2,b
-1565.233658988746,9,193,5,97,2,b
-1401.7431906750974,13,181,5,98,2,b
51.22258045695219,70,107,5,99,2,b
-51.924454771917965,6,104,5,100,2,b
-522.0748558357005,65,153,5,101,2,b
-727.4680258930897,98,171,5,102,2,b
-1581.4593924056858,39,183,5,103,2,b
-766.4402871184045,5,143,5,104,2,b
-391.27778566465315,86,160,5,105,2,b
-825.566064832518,16,166,5,106,2,b
239.34522186683856,89,110,5,107,2,b
-935.2386134256574,4,157,5,108,2,b
-906.4014821771627,65,164,5,109,2,b
-381.6056405937181,98,151,5,110,2,b
-648.9429369305094,36,151,5,111,2,b
-1245.513372384889,78,179,5,112,2,b
-919.0366687825873,24,164,5,113,2,b
-1153.0040037456079,56,179,5,114,2,b
-1466.307474829254,52,183,5,115,2,b
-212.06193436005333,48,124,5,116,2,b
-1430.8304807037418,46,190,5,117,2,b
-979.7615596553393,8,165,5,118,2,b
-1389.1711032058752,47,174,5,119,2,b
-1416.9541518544013,9,181,5,120,2,b
-1303.2406678545171,78,190,5,121,2,b
306.07067055396044,7,161,5,122,1,b
375.52806802489545,10,130,5,123,1,b
555.5893045783008,60,120,5,124,1,b
907.2544699727797,99,114,5,125,1,b
-443.7675994706028,24,114,5,126,2,b
-339.03865720566114,35,123,5,127,2,b
-1985.651657360262,14,193,5,128,2,b
-1240.263840028693,39,187,5,129,2,b
-649.2931522089243,85,155,5,130,2,b
-103.52849942119705,20,105,5,131,2,b
-1647.1462575895637,19,188,5,132,2,b
-1021.273597871371,34,164,5,133,2,b
-990.4695460883597,48,170,5,134,2,b
-227.0272575624581,13,119,5,135,2,b
-1769.3133908523537,56,195,5,136,2,b
-93.02224786173802,26,112,5,137,2,b
-113.36589544881969,25,132,5,138,2,b
-557.8218761152748,84,158,5,139,2,b
-432.3862139142709,13,144,5,140,2,b
-85.63100093573198,87,116,5,141,2,b
-1355.1782695601833,0,177,5,142,2,b
-807.3401349922009,40,168,5,143,2,b
-828.3081527869824,44,149,5,144,2,b
-132.50456054735412,38,103,5,145,2,b
-152.6846651940543,96,128,5,146,2,b
-1415.6654403945925,72,188,5,147,2,b
-749.4656126050013,53,159,5,148,2,b
803.2597098361618,30,155,5,149,1,b
481.82072315824274,48,177,5,150,1,b
524.288046627633,38,144,5,151,1,b
900.6914327881826,20,132,5,152,1,b
462.9645860611852,20,173,5,153,1,b
635.6633133867824,97,147,5,154,1,b
772.8952157973908,77,110,5,155,1,b
541.7648613228124,81,136,5,156,1,b
797.9725037939648,49,146,5,157,1,b
701.547684110955,32,105,5,158,1,b
2230.3086632955988,29,195,5,159,0,b
1330.3282136817286,0,134,5,160,0,b
1552.0622861149468,15,121,5,161,0,b
1384.04586918473,87,118,5,162,0,b
390.5310404403144,72,179,5,163,1,b
709.1531691715918,76,142,5,164,1,b
476.94842808887114,67,144,5,165,1,b
348.17559674497465,7,193,5,166,1,b
592.5961055433908,80,137,5,167,1,b
882.0177250035051,21,182,5,168,1,b
712.1473636700581,84,161,5,169,1,b
811.1292930117149,80,116,5,170,1,b
466.2408101624744,70,182,5,171,1,b
877.1458398402212,31,120,5,172,1,b
737.2970057236893,76,100,5,173,1,b
580.3841519894746,32,100,5,174,1,b
649.9059014729492,98,160,5,175,1,b
1536.746777521863,6,118,5,176,0,b
1423.8446070891982,85,126,5,177,0,b
1901.5358624340338,90,138,5,178,0,b
1855.177266772021,78,133,5,179,0,b
2563.3008607024667,8,195,5,180,0,b
490.2130542184383,52,197,5,181,1,b
754.9077497914063,45,106,5,182,1,b
786.4334617715026,27,148,5,183,1,b
408.9557628258454,51,181,5,184,1,b
420.4823553810197,42,180,5,185,1,b
557.3065680592717,12,108,5,186,1,b
548.8580248917756,40,142,5,187,1,b
548.2848588606935,25,149,5,188,1,b
497.5472746444533,81,166,5,189,1,b
482.96617231036345,94,178,5,190,1,b
502.1499404994486,70,197,5,191,1,b
465.71995164439045,47,177,5,192,1,b
38.70416545969357,82,198,5,193,1,b
1958.9518965626621,47,126,5,194,0,b
1360.8472941902617,49,115,5,195,0,b
1560.83372861578,98,116,5,196,0,b
2331.471809147768,57,165,5,197,0,b
1528.2598135082847,42,108,5,198,0,b
2353.406344812728,32,163,5,199,0,b
616.3193127792698,31,195,5,200,1,b
429.58552290152085,28,195,5,201,1,b
941.2491344714999,5,161,5,202,1,b
673.8056177834242,99,160,5,203,1,b
459.9441936182721,19,193,5,204,1,b
2176.452815906695,93,190,5,205,0,b
1363.9062717677484,85,102,5,206,0,b
2226.735272895144,88,181,5,207,0,b
1727.5096859273708,21,118,5,208,0,b
2215.6924778610087,87,185,5,209,0,b
-1178.2876117857622,2,171,5,210,2,b
-90.05123605094519,9,112,5,211,2,b
-1111.9835446935354,27,168,5,212,2,b
-894.6475414312117,53,170,5,213,2,b
-284.4447161688355,67,148,5,214,2,b
-1631.9762901332022,2,196,5,215,2,b
-1986.054178012619,5,198,5,216,2,b
-948.6962828839756,31,163,5,217,2,b
-517.985649312986,88,159,5,218,2,b
-517.6223216612311,22,153,5,219,2,b
-1363.1500934012006,5,183,5,220,2,b
-44.956604103007464,14,106,5,221,2,b
-430.1214271953956,0,125,5,222,2,b
-341.8615160217339,4,115,5,223,2,b
-522.9686397222195,52,123,5,224,2,b
-107.96038003649412,20,124,5,225,2,b
-116.10784476221176,67,134,5,226,2,b
-573.7471246504412,80,145,5,227,2,b
-620.2298683488564,33,143,5,228,2,b
-1016.0791409504685,98,182,5,229,2,b
-1847.740041303397,3,192,5,230,2,b
-29.910276147715393,71,117,5,231,2,b
-394.0087586877242,71,136,5,232,2,b
-408.3439534080278,94,131,5,233,2,b
-378.3666466553305,22,120,5,234,2,b
-46.63507502240967,70,106,5,235,2,b
-902.5739219369129,55,174,5,236,2,b
747.0898420797572,53,118,5,237,1,b
451.12954734667863,8,111,5,238,1,b
722.0641328502281,21,181,5,239,1,b
678.6566337730757,3,151,5,240,1,b
700.6934582434582,0,153,5,241,1,b
795.2903782133046,10,129,5,242,1,b
424.7328163959713,66,175,5,243,1,b
740.012838167051,86,150,5,244,1,b
671.6518523711752,25,167,5,245,1,b
684.14805689956,37,172,5,246,1,b
426.92897604567247,28,175,5,247,1,b
496.9541682824523,94,178,5,248,1,b
683.7787636824094,72,123,5,249,1,b
963.2697763457595,24,108,5,250,1,b
-403.9107118917858,57,132,5,251,2,b
-1727.8318658970363,1,188,5,252,2,b
-724.4484360624853,44,153,5,253,2,b
-81.14968788689814,3,105,5,254,2,b
-1553.6900038269266,1,181,5,255,2,b
-585.363784041754,53,160,5,256,2,b
-620.3228302883488,18,151,5,257,2,b
-165.37883489102737,88,146,5,258,2,b
-195.5015838042305,37,122,5,259,2,b
